Id,ship_ref,seq,from_loc,to_loc,veh,drv,START,END,Amount,Status
MV703849,SH103367,1,L-253,L-226,VIN100,D3091,2025-12-19 13:06,2025-12-20 15:14,284.64,DONE
MV703850,SH103367,2,L-226,L-211,VIN119,D3089,2025-12-20 06:41,,285.20,PLANNED
MV703851,SH103368,1,L-212,L-229,VIN215,D3002,2025-05-26 07:21,2025-05-26 11:16,258.02,DONE
MV703852,SH103369,1,L-240,L-260,VIN133,D3101,2025-10-17 06:24,2025-10-17 12:54,216.32,DONE
MV703853,SH103369,2,L-260,L-220,VIN135,D3042,2025-10-18 16:44,2025-10-18 18:54,63.89,DONE
MV703854,SH103369,3,L-220,L-212,VIN125,D3064,2025-10-19 11:43,2025-10-19 13:17,363.20,DONE
MV703855,SH103370,1,L-249,L-221,VIN108,D3035,2026-04-25 21:03,2026-04-25 16:05,403.42,DONE
MV703856,SH103370,2,L-221,L-240,VIN198,D3051,2026-04-26 07:40,2026-04-26 06:52,317.07,DONE
MV703857,SH103370,3,L-240,L-256,VIN212,D3089,2026-04-26 12:23,2026-04-26 13:27,395.82,DONE
MV703858,SH103371,1,L-209,L-245,VIN101,D3029,2025-02-02 09:14,2025-02-02 20:47,275.06,DONE
MV703859,SH103372,1,L-201,L-207,VIN212,D3080,2025-08-30 16:27,2025-08-30 10:24,74.54,DONE
MV703860,SH103373,1,L-206,L-231,VIN192,D3102,2026-04-29 12:36,2026-04-30 20:13,232.57,DONE
MV703861,SH103373,2,L-231,L-229,VIN182,D3055,2026-04-30 15:37,2026-05-01 14:38,222.93,DONE
MV703862,SH103374,1,L-235,L-210,VIN215,D3004,2026-03-28 08:34,2026-03-29 08:21,184.08,DONE
MV703863,SH103374,2,L-210,L-214,VIN112,D3019,2026-03-29 19:30,2026-03-29 08:11,280.45,DONE
MV703864,SH103375,1,L-254,L-217,VIN130,D3086,2026-01-12 09:07,2026-01-13 09:28,341.87,DONE
MV703865,SH103376,1,L-228,L-245,VIN144,D3095,2025-06-14 17:14,2025-06-14 21:06,127.17,DONE
MV703866,SH103376,2,L-245,L-211,VIN204,D3044,2025-06-14 09:23,2025-06-14 08:23,156.02,DONE
MV703867,SH103377,1,L-224,L-260,VIN105,D3071,2026-01-28 19:31,2026-01-29 21:34,212.33,DONE
MV703868,SH103378,1,L-227,L-221,VIN111,D3092,2025-07-04 09:49,2025-07-04 08:53,288.49,DONE
MV703869,SH103379,1,L-209,L-229,VIN118,D3040,2025-07-24 17:02,2025-07-24 17:07,173.13,DONE
MV703870,SH103380,1,L-249,L-222,VIN191,D3028,2025-01-05 19:36,2025-01-05 13:29,38.60,DONE
MV703871,SH103381,1,L-228,L-255,VIN105,D3097,2025-08-27 16:18,2025-08-27 08:43,49.52,DONE
MV703872,SH103382,1,L-218,L-248,VIN102,D3013,2025-10-12 08:21,2025-10-13 06:45,71.33,DONE
MV703873,SH103383,1,L-226,L-210,VIN111,D3005,2025-08-24 19:41,2025-08-24 11:53,251.45,DONE
MV703874,SH103383,2,L-210,L-212,VIN218,D3055,2025-08-25 18:39,2025-08-26 17:00,131.77,DONE
MV703875,SH103384,1,L-205,L-212,VIN151,D3060,2026-04-12 18:18,2026-04-13 16:57,280.06,DONE
MV703876,SH103385,1,L-211,L-250,VIN198,D3053,2026-03-01 14:37,2026-03-02 19:16,373.11,DONE
MV703877,SH103385,2,L-250,L-245,VIN167,D3019,2026-03-01 18:41,2026-03-01 14:46,376.76,DONE
MV703878,SH103386,1,L-257,L-208,VIN200,D3029,2026-03-03 06:37,2026-03-03 08:41,178.33,DONE
MV703879,SH103387,1,L-255,L-259,VIN118,D3097,2026-05-04 14:47,2026-05-05 19:04,150.02,DONE
MV703880,SH103388,1,L-247,L-228,VIN165,D3060,2025-09-24 10:37,2025-09-24 16:27,348.34,DONE
MV703881,SH103389,1,L-226,L-219,VIN190,D3040,2025-09-01 11:26,2025-09-02 15:39,112.00,DONE
MV703882,SH103390,1,L-237,L-214,VIN119,D3018,2025-02-26 15:11,2025-02-27 14:36,150.87,DONE
MV703883,SH103391,1,L-243,L-221,VIN162,D3116,2025-06-29 13:16,2025-06-30 18:05,118.89,DONE
MV703884,SH103391,2,L-221,L-242,VIN192,D3001,2025-06-30 06:26,2025-07-01 07:50,368.21,DONE
MV703885,SH103392,1,L-231,L-225,VIN156,D3057,2025-03-25 15:37,2025-03-25 07:30,368.37,DONE
MV703886,SH103392,2,L-225,L-251,VIN128,D3046,2025-03-26 06:47,2025-03-26 15:31,211.48,DONE
MV703887,SH103393,1,L-218,L-254,VIN217,D3056,2025-10-29 06:59,2025-10-29 15:34,377.97,DONE
MV703888,SH103394,1,L-255,L-230,VIN117,D3063,2026-04-29 08:46,2026-04-29 20:22,34.84,DONE
MV703889,SH103395,1,L-245,L-217,VIN109,D3111,2025-11-06 07:08,2025-11-07 14:50,324.03,DONE
MV703890,SH103396,1,L-247,L-237,VIN123,D3050,2025-07-22 09:05,2025-07-23 20:14,291.61,DONE
MV703891,SH103397,1,L-215,L-217,VIN219,D3118,2026-03-21 15:55,2026-03-21 10:43,210.11,DONE
MV703892,SH103398,1,L-216,L-204,VIN131,D3054,2025-10-08 20:36,2025-10-08 06:37,360.53,DONE
MV703893,SH103399,1,L-247,L-206,VIN141,D3095,2025-07-22 14:27,2025-07-22 11:37,281.44,DONE
MV703894,SH103400,1,L-247,L-236,VIN159,D3073,2025-12-01 12:02,2025-12-02 20:26,391.14,DONE
MV703895,SH103402,1,L-238,L-260,VIN173,D3081,2025-04-13 09:31,,344.03,PLANNED
MV703896,SH103403,1,L-254,L-235,VIN124,D3036,2025-06-01 10:46,2025-06-01 20:21,251.80,DONE
MV703897,SH103403,2,L-235,L-251,VIN206,D3055,2025-06-02 08:47,2025-06-02 08:37,211.26,DONE
MV703898,SH103404,1,L-218,L-258,VIN155,D3081,2026-02-09 21:09,2026-02-10 21:11,369.58,DONE
MV703899,SH103405,1,L-205,L-215,VIN137,D3090,2026-03-14 08:03,2026-03-14 14:13,351.25,DONE
MV703900,SH103405,2,L-215,L-248,VIN195,D3019,2026-03-15 09:08,2026-03-15 06:29,35.67,DONE
MV703901,SH103406,1,L-259,L-211,VIN216,D3011,2025-04-07 19:48,2025-04-07 10:57,407.54,DONE
MV703902,SH103407,1,L-220,L-237,VIN178,D3008,2026-05-13 16:56,2026-05-13 17:45,34.22,DONE
MV703903,SH103408,1,L-203,L-226,VIN200,D3013,2026-02-05 14:11,2026-02-06 10:28,264.99,DONE
MV703904,SH103409,1,L-234,L-244,VIN119,D3087,2026-01-17 12:43,2026-01-18 13:13,386.77,DONE
MV703905,SH103410,1,L-202,L-210,VIN110,D3086,2026-04-17 16:30,2026-04-17 12:34,110.66,DONE
MV703906,SH103410,2,L-210,L-217,VIN207,D3100,2026-04-18 14:01,2026-04-19 21:43,317.06,DONE
MV703907,SH103411,1,L-203,L-214,VIN109,D3106,2025-02-12 09:16,2025-02-12 20:54,386.09,DONE
MV703908,SH103412,1,L-229,L-231,VIN168,D3030,2025-12-11 07:14,2025-12-11 14:41,216.59,DONE
MV703909,SH103413,1,L-250,L-232,VIN122,D3057,2025-06-03 16:39,2025-06-03 21:37,36.16,DONE
MV703910,SH103414,1,L-226,L-230,VIN110,D3045,2025-10-03 08:31,2025-10-03 10:44,84.78,DONE
MV703911,SH103414,2,L-230,L-234,VIN185,D3023,2025-10-03 09:35,,301.65,PLANNED
MV703912,SH103415,1,L-255,L-225,VIN108,D3089,2025-05-31 15:42,2025-05-31 13:52,132.08,DONE
MV703913,SH103416,1,L-201,L-226,VIN186,D3029,2025-04-23 14:45,2025-04-24 06:14,300.24,DONE
MV703914,SH103417,1,L-247,L-218,VIN191,D3113,2025-10-08 19:22,2025-10-08 18:43,345.41,DONE
MV703915,SH103418,1,L-203,L-252,VIN156,D3013,2025-07-29 17:53,2025-07-29 06:53,271.87,DONE
MV703916,SH103419,1,L-207,L-256,VIN169,D3012,2026-05-17 13:11,2026-05-18 16:19,237.50,DONE
MV703917,SH103420,1,L-251,L-242,VIN182,D3071,2025-07-30 07:03,2025-07-31 08:30,55.64,DONE
MV703918,SH103421,1,L-240,L-219,VIN128,D3018,2025-12-16 17:55,2025-12-16 09:50,318.37,DONE
MV703919,SH103422,1,L-252,L-254,VIN127,D3075,2025-10-08 20:34,2025-10-08 15:52,76.60,DONE
MV703920,SH103423,1,L-217,L-259,VIN153,D3103,2025-04-19 19:02,2025-04-19 11:32,93.97,DONE
MV703921,SH103424,1,L-203,L-255,VIN132,D3065,2025-04-01 09:24,2025-04-01 15:35,32.25,DONE
MV703922,SH103425,1,L-205,L-222,VIN110,D3073,2025-03-22 09:00,2025-03-22 08:16,147.12,DONE
MV703923,SH103426,1,L-244,L-235,VIN159,D3118,2025-05-17 21:02,2025-05-17 14:18,384.46,DONE
MV703924,SH103426,2,L-235,L-231,VIN188,D3048,2025-05-18 21:54,2025-05-19 21:52,361.24,DONE
MV703925,SH103426,3,L-231,L-230,VIN113,D3063,2025-05-19 06:08,2025-05-19 17:44,387.52,DONE
MV703926,SH103427,1,L-258,L-235,VIN182,D3094,2025-04-04 12:58,,216.71,ABORTED
MV703927,SH103428,1,L-210,L-221,VIN211,D3060,2026-04-25 09:14,2026-04-25 19:07,163.01,DONE
MV703928,SH103428,2,L-221,L-218,VIN201,D3049,2026-04-25 10:51,2026-04-26 17:21,266.70,DONE
MV703929,SH103430,1,L-226,L-235,VIN124,D3119,2025-03-22 18:52,2025-03-22 20:00,405.26,DONE
MV703930,SH103430,2,L-235,L-213,VIN137,D3082,2025-03-23 15:35,2025-03-23 17:49,50.00,DONE
MV703931,SH103431,1,L-205,L-244,VIN147,D3043,2025-08-07 06:54,2025-08-07 16:14,271.89,DONE
MV703932,SH103432,1,L-253,L-238,VIN164,D3106,2026-04-15 12:13,2026-04-15 14:47,198.72,DONE
MV703933,SH103433,1,L-220,L-247,VIN184,D3045,2026-03-19 16:21,2026-03-19 08:24,36.00,DONE
MV703934,SH103435,1,L-242,L-214,VIN197,D3079,2025-11-25 21:29,2025-11-25 14:56,272.58,DONE
MV703935,SH103436,1,L-209,L-251,VIN163,D3112,2025-07-06 15:12,2025-07-07 09:49,354.63,DONE
MV703936,SH103436,2,L-251,L-214,VIN109,D3039,2025-07-06 14:28,2025-07-06 17:09,408.00,DONE
MV703937,SH103437,1,L-243,L-226,VIN131,D3025,2025-01-28 08:32,2025-01-28 18:04,102.45,DONE
MV703938,SH103437,2,L-226,L-226,VIN102,D3015,2025-01-29 19:42,2025-01-30 08:06,254.63,DONE
MV703939,SH103438,1,L-207,L-226,VIN219,D3026,2025-09-16 06:30,2025-09-16 07:38,255.75,DONE
MV703940,SH103439,1,L-212,L-236,VIN157,D3007,2025-08-01 13:43,2025-08-02 09:02,79.91,DONE
MV703941,SH103440,1,L-257,L-245,VIN195,D3116,2025-02-12 16:57,2025-02-12 08:47,191.71,DONE
MV703942,SH103440,2,L-245,L-211,VIN208,D3065,2025-02-13 13:42,2025-02-14 21:17,65.22,DONE
MV703943,SH103440,3,L-211,L-256,VIN193,D3113,2025-02-14 19:58,2025-02-14 16:01,239.33,DONE
MV703944,SH103441,1,L-221,L-202,VIN135,D3007,2025-11-28 08:19,2025-11-29 21:45,350.02,DONE
MV703945,SH103442,1,L-202,L-248,VIN216,D3031,2026-04-08 10:38,2026-04-08 12:56,90.05,DONE
MV703946,SH103443,1,L-218,L-235,VIN217,D3045,2026-05-07 11:45,2026-05-08 20:51,49.09,DONE
MV703947,SH103444,1,L-243,L-214,VIN165,D3095,2026-01-11 21:27,2026-01-11 12:20,60.43,DONE
MV703948,SH103445,1,L-235,L-204,VIN143,D3034,2025-03-01 08:25,,60.55,PLANNED
MV703949,SH103446,1,L-259,L-215,VIN110,D3045,2025-03-09 17:51,2025-03-09 08:03,337.78,DONE
MV703950,SH103447,1,L-212,L-221,VIN165,D3085,2026-05-13 06:03,2026-05-14 07:19,54.03,DONE
MV703951,SH103448,1,L-235,L-246,VIN152,D3106,2025-11-21 06:54,2025-11-22 16:50,96.41,DONE
MV703952,SH103450,1,L-220,L-246,VIN219,D3010,2025-11-10 16:41,2025-11-10 06:19,100.56,DONE
MV703953,SH103451,1,L-249,L-259,VIN154,D3060,2025-06-01 12:35,2025-06-01 06:35,133.25,DONE
MV703954,SH103452,1,L-258,L-250,VIN148,D3065,2025-03-13 16:36,2025-03-13 21:54,365.79,DONE
MV703955,SH103452,2,L-250,L-249,VIN148,D3076,2025-03-13 18:38,2025-03-14 08:28,341.95,DONE
MV703956,SH103453,1,L-250,L-208,VIN128,D3054,2026-05-16 19:27,2026-05-16 15:59,155.95,DONE
MV703957,SH103454,1,L-227,L-206,VIN167,D3076,2025-03-24 13:05,2025-03-24 19:05,291.66,DONE
MV703958,SH103455,1,L-208,L-243,VIN122,D3074,2025-06-22 09:10,2025-06-22 15:28,197.66,DONE
MV703959,SH103456,1,L-220,L-231,VIN110,D3009,2025-06-13 14:02,2025-06-14 12:05,43.94,DONE
MV703960,SH103457,1,L-220,L-227,VIN185,D3077,2026-01-29 15:35,2026-01-29 20:09,94.79,DONE
MV703961,SH103458,1,L-234,L-255,VIN128,D3112,2025-01-19 17:01,2025-01-19 19:29,407.25,DONE
MV703962,SH103458,2,L-255,L-249,VIN216,D3060,2025-01-20 15:47,2025-01-21 17:10,221.50,DONE
MV703963,SH103459,1,L-233,L-251,VIN116,D3021,2025-09-11 10:33,2025-09-11 07:08,274.78,DONE
MV703964,SH103459,2,L-251,L-228,VIN190,D3114,2025-09-11 10:52,2025-09-11 16:29,249.11,DONE
MV703965,SH103460,1,L-236,L-254,VIN206,D3091,2025-05-10 20:33,2025-05-10 10:11,28.39,DONE
MV703966,SH103461,1,L-237,L-245,VIN124,D3009,2025-01-31 06:06,2025-01-31 21:54,301.02,DONE
MV703967,SH103462,1,L-240,L-216,VIN148,D3056,2025-02-27 17:17,2025-02-27 15:43,91.67,DONE
MV703968,SH103463,1,L-205,L-236,VIN130,D3085,2025-12-31 10:33,2025-12-31 10:34,137.97,DONE
MV703969,SH103463,2,L-236,L-231,VIN124,D3025,2025-12-31 10:15,,304.39,PLANNED
MV703970,SH103464,1,L-224,L-241,VIN155,D3063,2025-05-13 21:39,2025-05-14 12:10,330.87,DONE
MV703971,SH103466,1,L-241,L-206,VIN104,D3058,2025-06-01 21:08,2025-06-01 08:20,231.28,DONE
MV703972,SH103467,1,L-212,L-231,VIN158,D3021,2025-08-06 11:39,2025-08-07 12:08,337.67,DONE
MV703973,SH103467,2,L-231,L-240,VIN186,D3084,2025-08-07 20:34,2025-08-07 09:54,76.32,DONE
MV703974,SH103468,1,L-235,L-253,VIN217,D3083,2026-03-10 08:45,2026-03-10 10:53,100.27,DONE
MV703975,SH103469,1,L-237,L-241,VIN168,D3094,2026-03-09 06:29,2026-03-09 15:52,201.46,DONE
MV703976,SH103471,1,L-244,L-257,VIN166,D3039,2025-07-20 21:25,,239.84,ABORTED
MV703977,SH103472,1,L-227,L-239,VIN125,D3012,2025-11-27 07:48,2025-11-27 12:38,364.78,DONE
MV703978,SH103473,1,L-259,L-210,VIN172,D3042,2025-05-17 11:16,2025-05-17 13:11,397.81,DONE
MV703979,SH103473,2,L-210,L-224,VIN106,D3029,2025-05-18 06:04,2025-05-19 19:34,166.45,DONE
MV703980,SH103474,1,L-235,L-241,VIN200,D3099,2025-12-10 12:49,2025-12-11 20:54,83.37,DONE
MV703981,SH103475,1,L-225,L-246,VIN171,D3062,2025-04-25 06:23,,215.86,ABORTED
MV703982,SH103476,1,L-258,L-246,VIN200,D3063,2025-08-17 21:27,2025-08-17 11:28,291.93,DONE
MV703983,SH103476,2,L-246,L-246,VIN157,D3016,2025-08-18 11:07,2025-08-19 15:41,397.84,DONE
MV703984,SH103478,1,L-210,L-218,VIN188,D3112,2025-05-10 20:38,2025-05-10 15:59,342.08,DONE
MV703985,SH103479,1,L-237,L-246,VIN102,D3092,2025-06-12 14:03,2025-06-12 19:13,144.92,DONE
MV703986,SH103479,2,L-246,L-232,VIN143,D3104,2025-06-12 10:33,2025-06-12 18:22,143.90,DONE
MV703987,SH103480,1,L-226,L-242,VIN156,D3077,2025-09-20 11:56,2025-09-21 17:43,130.12,DONE
MV703988,SH103482,1,L-204,L-224,VIN206,D3075,2026-02-08 12:52,2026-02-09 09:12,307.89,DONE
MV703989,SH103483,1,L-207,L-258,VIN190,D3102,2026-02-08 21:38,2026-02-08 15:12,352.29,DONE
MV703990,SH103484,1,L-219,L-247,VIN202,D3047,2025-05-31 16:43,2025-05-31 20:09,259.24,DONE
MV703991,SH103485,1,L-242,L-239,VIN102,D3089,2025-05-23 18:07,2025-05-23 14:06,143.72,DONE
MV703992,SH103486,1,L-228,L-237,VIN155,D3093,2025-03-07 06:29,2025-03-07 16:41,339.70,DONE
MV703993,SH103487,1,L-238,L-225,VIN176,D3110,2025-01-17 17:07,2025-01-18 15:01,298.68,DONE
MV703994,SH103487,2,L-225,L-232,VIN213,D3113,2025-01-18 15:25,2025-01-18 11:36,293.58,DONE
MV703995,SH103488,1,L-250,L-206,VIN155,D3035,2025-03-10 15:56,2025-03-11 07:31,319.06,DONE
MV703996,SH103489,1,L-242,L-237,VIN180,D3045,2026-04-13 11:43,2026-04-13 20:42,251.71,DONE
MV703997,SH103490,1,L-211,L-260,VIN130,D3016,2025-06-09 18:37,2025-06-09 11:40,310.22,DONE
MV703998,SH103491,1,L-201,L-244,VIN129,D3117,2026-03-17 14:58,2026-03-18 10:58,409.40,DONE
MV703999,SH103493,1,L-217,L-215,VIN130,D3022,2025-12-24 10:33,2025-12-24 15:10,141.28,DONE
MV704000,SH103494,1,L-203,L-244,VIN188,D3050,2025-04-15 19:28,2025-04-15 11:14,46.59,DONE
MV704001,SH103495,1,L-215,L-254,VIN161,D3044,2026-04-20 11:49,2026-04-21 13:45,147.21,DONE
MV704002,SH103497,1,L-245,L-222,VIN115,D3058,2025-10-21 07:03,2025-10-22 10:02,244.98,DONE
MV704003,SH103498,1,L-246,L-242,VIN191,D3017,2026-05-12 16:16,2026-05-13 21:10,165.77,DONE
MV704004,SH103499,1,L-256,L-225,VIN176,D3029,2025-04-10 12:12,2025-04-10 16:52,271.55,DONE
MV704005,SH103499,2,L-225,L-235,VIN137,D3019,2025-04-11 09:00,2025-04-12 13:29,351.30,DONE
MV704006,SH103500,1,L-238,L-225,VIN102,D3031,2025-01-11 16:38,2025-01-11 14:20,277.10,DONE
MV704007,SH103500,2,L-225,L-254,VIN176,D3077,2025-01-11 12:12,2025-01-12 13:36,374.56,DONE
MV704008,SH103501,1,L-224,L-253,VIN148,D3092,2026-01-13 15:41,2026-01-13 19:31,65.74,DONE
MV704009,SH103502,1,L-233,L-235,VIN102,D3053,2025-05-08 17:10,2025-05-08 12:23,35.26,DONE
MV704010,SH103502,2,L-235,L-255,VIN219,D3090,2025-05-09 08:56,2025-05-09 07:23,197.67,DONE
MV704011,SH103503,1,L-258,L-244,VIN173,D3003,2026-02-27 10:23,2026-02-27 16:11,409.64,DONE
MV704012,SH103504,1,L-250,L-218,VIN101,D3062,2026-04-21 10:38,,244.34,ABORTED
MV704013,SH103505,1,L-260,L-246,VIN144,D3002,2025-06-06 13:46,2025-06-06 13:35,153.04,DONE
MV704014,SH103506,1,L-202,L-250,VIN110,D3002,2025-12-06 19:45,2025-12-06 18:14,254.70,DONE
MV704015,SH103507,1,L-205,L-220,VIN181,D3095,2025-08-15 08:57,2025-08-15 17:20,329.49,DONE
MV704016,SH103508,1,L-217,L-249,VIN193,D3034,2025-08-28 16:52,,298.74,ABORTED
MV704017,SH103509,1,L-219,L-205,VIN193,D3075,2025-07-08 08:10,2025-07-09 16:05,377.68,DONE
MV704018,SH103510,1,L-239,L-201,VIN121,D3025,2025-07-26 21:38,2025-07-26 18:36,327.20,DONE
MV704019,SH103510,2,L-201,L-201,VIN133,D3024,2025-07-27 11:47,2025-07-27 10:38,47.30,DONE
MV704020,SH103511,1,L-255,L-260,VIN142,D3098,2026-04-23 12:34,2026-04-23 14:45,279.62,DONE
MV704021,SH103512,1,L-255,L-248,VIN168,D3000,2025-07-22 13:56,2025-07-22 16:23,177.09,DONE
MV704022,SH103513,1,L-203,L-241,VIN206,D3102,2026-01-13 13:55,,299.62,ABORTED
MV704023,SH103514,1,L-248,L-234,VIN150,D3061,2025-10-12 21:45,2025-10-12 06:11,120.08,DONE
MV704024,SH103515,1,L-225,L-210,VIN109,D3068,2025-06-07 11:30,2025-06-07 21:33,81.43,DONE
MV704025,SH103515,2,L-210,L-236,VIN203,D3064,2025-06-08 11:01,2025-06-09 21:29,206.29,DONE
MV704026,SH103515,3,L-236,L-205,VIN172,D3106,2025-06-09 09:53,2025-06-09 17:34,117.72,DONE
MV704027,SH103516,1,L-209,L-220,VIN175,D3049,2025-03-07 18:59,2025-03-08 09:22,360.75,DONE
MV704028,SH103517,1,L-236,L-226,VIN208,D3117,2026-02-16 15:45,2026-02-16 13:04,170.24,DONE
MV704029,SH103517,2,L-226,L-203,VIN172,D3000,2026-02-17 07:03,2026-02-18 19:10,89.73,DONE
MV704030,SH103518,1,L-239,L-250,VIN197,D3067,2025-01-17 08:10,2025-01-18 18:45,381.57,DONE
MV704031,SH103518,2,L-250,L-251,VIN173,D3025,2025-01-17 10:51,2025-01-18 18:16,282.37,DONE
MV704032,SH103518,3,L-251,L-238,VIN136,D3069,2025-01-18 08:31,2025-01-18 18:43,83.58,DONE
MV704033,SH103519,1,L-212,L-236,VIN141,D3088,2025-05-01 17:48,2025-05-01 20:30,172.21,DONE
MV704034,SH103519,2,L-236,L-245,VIN134,D3018,2025-05-02 06:51,2025-05-02 18:59,322.36,DONE
MV704035,SH103520,1,L-243,L-210,VIN108,D3107,2025-09-20 20:15,2025-09-20 10:54,213.30,DONE
MV704036,SH103521,1,L-229,L-220,VIN206,D3043,2026-01-14 11:50,2026-01-14 10:37,94.61,DONE
MV704037,SH103522,1,L-203,L-248,VIN213,D3047,2026-02-11 20:55,2026-02-11 12:56,271.45,DONE
MV704038,SH103523,1,L-202,L-220,VIN140,D3020,2025-08-27 20:50,2025-08-27 12:32,285.45,DONE
MV704039,SH103523,2,L-220,L-206,VIN163,D3078,2025-08-28 10:20,2025-08-28 13:19,181.89,DONE
MV704040,SH103523,3,L-206,L-233,VIN135,D3063,2025-08-29 19:16,,408.72,PLANNED
MV704041,SH103524,1,L-256,L-226,VIN122,D3108,2025-07-31 14:04,2025-07-31 14:31,353.99,DONE
MV704042,SH103524,2,L-226,L-205,VIN137,D3074,2025-08-01 16:28,2025-08-01 19:35,250.54,DONE
MV704043,SH103525,1,L-245,L-203,VIN148,D3101,2025-05-17 18:56,2025-05-17 06:24,163.71,DONE
MV704044,SH103528,1,L-233,L-230,VIN119,D3046,2025-05-24 07:11,2025-05-24 16:47,198.43,DONE
MV704045,SH103528,2,L-230,L-255,VIN200,D3089,2025-05-25 08:44,2025-05-25 20:29,146.51,DONE
MV704046,SH103528,3,L-255,L-222,VIN122,D3075,2025-05-25 18:32,2025-05-25 11:46,207.93,DONE
MV704047,SH103529,1,L-206,L-231,VIN176,D3020,2026-05-12 16:51,2026-05-12 14:03,103.33,DONE
MV704048,SH103529,2,L-231,L-202,VIN167,D3007,2026-05-12 08:25,2026-05-12 09:53,296.24,DONE
MV704049,SH103530,1,L-251,L-250,VIN213,D3069,2025-06-12 07:12,2025-06-12 14:01,186.92,DONE
MV704050,SH103531,1,L-258,L-255,VIN205,D3004,2026-05-07 21:02,,70.75,ABORTED
MV704051,SH103532,1,L-230,L-225,VIN184,D3044,2025-09-19 17:47,2025-09-19 13:21,359.34,DONE
MV704052,SH103534,1,L-234,L-205,VIN170,D3062,2025-06-21 15:47,2025-06-21 20:38,66.14,DONE
MV704053,SH103534,2,L-205,L-216,VIN129,D3011,2025-06-21 12:00,2025-06-21 13:03,117.59,DONE
MV704054,SH103535,1,L-234,L-214,VIN182,D3093,2026-03-28 09:01,2026-03-28 21:42,248.76,DONE
MV704055,SH103536,1,L-259,L-230,VIN108,D3112,2025-03-31 12:36,2025-03-31 09:00,37.92,DONE
MV704056,SH103536,2,L-230,L-255,VIN104,D3046,2025-04-01 08:29,,122.25,PLANNED
MV704057,SH103537,1,L-208,L-202,VIN168,D3077,2026-05-16 18:52,2026-05-17 16:52,273.82,DONE
MV704058,SH103538,1,L-237,L-219,VIN164,D3005,2025-10-11 06:47,2025-10-12 13:46,255.83,DONE
MV704059,SH103539,1,L-204,L-251,VIN127,D3110,2025-05-06 07:14,,194.72,PLANNED
MV704060,SH103541,1,L-222,L-211,VIN186,D3109,2025-05-14 20:36,2025-05-14 17:27,408.14,DONE
MV704061,SH103541,2,L-211,L-206,VIN219,D3078,2025-05-15 12:33,2025-05-15 14:56,359.15,DONE
MV704062,SH103541,3,L-206,L-237,VIN110,D3040,2025-05-16 18:51,2025-05-16 07:03,280.23,DONE
MV704063,SH103542,1,L-242,L-220,VIN155,D3054,2026-05-12 08:08,2026-05-12 19:33,37.51,DONE
MV704064,SH103543,1,L-232,L-254,VIN134,D3042,2025-02-11 06:05,2025-02-12 15:08,57.66,DONE
MV704065,SH103544,1,L-259,L-237,VIN146,D3048,2025-01-03 21:23,2025-01-03 17:36,156.81,DONE
MV704066,SH103545,1,L-209,L-250,VIN199,D3001,2026-01-06 20:57,,75.07,PLANNED
MV704067,SH103546,1,L-251,L-207,VIN117,D3064,2026-02-15 06:48,2026-02-15 14:30,53.31,DONE
MV704068,SH103547,1,L-234,L-228,VIN219,D3044,2026-02-07 17:50,2026-02-07 13:03,38.37,DONE
MV704069,SH103548,1,L-220,L-249,VIN173,D3104,2025-05-22 10:31,2025-05-22 09:30,216.78,DONE
MV704070,SH103549,1,L-211,L-242,VIN170,D3021,2026-01-08 16:30,2026-01-08 20:14,323.91,DONE
MV704071,SH103550,1,L-252,L-201,VIN159,D3101,2026-01-26 11:17,2026-01-27 09:01,147.17,DONE
MV704072,SH103551,1,L-234,L-203,VIN109,D3115,2025-03-21 18:41,2025-03-21 07:59,369.83,DONE
MV704073,SH103552,1,L-257,L-232,VIN102,D3100,2025-06-11 18:20,2025-06-12 18:21,42.36,DONE
MV704074,SH103553,1,L-219,L-253,VIN184,D3075,2026-02-14 14:11,2026-02-15 08:19,244.28,DONE
MV704075,SH103554,1,L-240,L-256,VIN165,D3032,2025-03-20 21:39,2025-03-21 15:25,83.09,DONE
MV704076,SH103555,1,L-229,L-213,VIN209,D3056,2025-09-08 18:13,2025-09-09 12:53,37.86,DONE
MV704077,SH103556,1,L-226,L-215,VIN208,D3027,2026-03-05 16:27,2026-03-05 09:54,284.30,DONE
MV704078,SH103557,1,L-229,L-257,VIN198,D3106,2025-12-14 09:24,2025-12-15 19:26,56.77,DONE
MV704079,SH103558,1,L-236,L-242,VIN133,D3086,2025-09-14 10:54,2025-09-14 10:02,402.25,DONE
MV704080,SH103559,1,L-241,L-220,VIN208,D3014,2025-04-09 13:21,2025-04-09 15:30,365.44,DONE
MV704081,SH103560,1,L-214,L-232,VIN139,D3104,2025-12-15 21:35,2025-12-15 12:54,384.67,DONE
MV704082,SH103561,1,L-228,L-225,VIN133,D3105,2026-04-08 21:47,2026-04-08 21:22,283.39,DONE
MV704083,SH103563,1,L-206,L-202,VIN219,D3092,2025-03-16 10:36,2025-03-16 15:36,110.81,DONE
MV704084,SH103565,1,L-239,L-243,VIN178,D3116,2026-01-10 07:18,2026-01-11 10:50,82.69,DONE
MV704085,SH103567,1,L-260,L-205,VIN192,D3006,2026-01-22 08:52,2026-01-22 08:21,351.20,DONE
MV704086,SH103568,1,L-244,L-206,VIN141,D3119,2026-03-24 16:12,2026-03-24 06:30,299.33,DONE
