Id,Date,cust_ref,svc,carrier_cd,orig,dest,START,END,wgt,wgt_uom,pieces,Amount,ccy,Status
SH103234,2025-11-20,P-1043,SVC3,FNCH,L-203,L-218,2025-11-23 18:33,2025-11-26 14:35,465.7,KG,6,224.54,GBP,DELIVERED
SH103235,2025-04-22,P-1084,SVC1,ARRW,L-238,L-209,2025-04-23 12:51,2025-04-24 21:54,1140.8,KG,26,800.69,GBP,DELIVERED
SH103236,2025-09-21,P-1143,SVC3,GRYP,L-218,L-203,2025-09-23 06:49,2025-09-25 09:39,567.2,LB,14,128.21,EUR,DELIVERED
SH103237,2025-08-06,P-1056,SVC4,GRYP,L-243,L-201,2025-08-06 11:21,2025-08-08 16:59,341.6,LB,16,85.16,GBP,DELIVERED
SH103238,2025-10-20,P-1052,SVC3,BLTC,L-220,L-206,2025-10-22 15:13,2025-10-24 07:44,1223.9,LB,23,258.74,GBP,DELIVERED
SH103239,2026-04-03,P-1159,SVC5,BLTC,L-236,L-202,2026-04-05 14:22,2026-04-08 12:49,1112.5,LB,17,233.91,EUR,DELIVERED
SH103240,2026-04-22,P-1029,SVC4,CDRX,L-222,L-225,2026-04-23 17:07,2026-04-28 06:05,1191.1,KG,12,523.72,GBP,DELIVERED
SH103241,2025-01-29,P-1129,SVC3,CDRX,L-201,L-237,2025-01-31 14:36,2025-02-06 18:40,241.5,LB,13,73.51,GBP,DELIVERED
SH103242,2026-02-14,P-1174,SVC1,GRYP,L-256,L-210,2026-02-17 11:17,,543.7,KG,8,398.59,GBP,IN_TRANSIT
SH103243,2025-09-25,P-1117,SVC3,FNCH,L-216,L-230,2025-09-25 16:19,2025-09-27 20:53,1188.9,LB,15,260.00,GBP,DELIVERED
SH103244,2025-12-17,P-1230,SVC1,DNUB,L-234,L-260,2025-12-20 18:22,2025-12-24 13:09,131.3,LB,2,59.53,GBP,DELIVERED
SH103245,2025-03-11,P-1029,SVC3,CDRX,L-206,L-249,2025-03-11 17:20,2025-03-15 07:02,541.1,LB,16,116.91,GBP,DELIVERED
SH103246,2025-09-15,P-1165,SVC3,BLTC,L-231,L-204,2025-09-16 09:34,2025-09-20 11:57,119.5,LB,20,47.99,GBP,DELIVERED
SH103247,2025-02-28,P-1050,SVC3,FNCH,L-222,L-257,2025-03-03 13:30,2025-03-04 09:20,1125.5,KG,1,489.78,GBP,DELIVERED
SH103248,2026-04-22,P-1187,SVC2,FNCH,L-217,L-257,2026-04-25 07:41,2026-05-02 07:32,462.2,LB,1,158.85,EUR,DELIVERED
SH103249,2025-10-06,P-1131,SVC2,DNUB,L-224,L-207,2025-10-08 16:43,2025-10-10 19:33,463.0,LB,13,166.14,GBP,DELIVERED
SH103250,2025-12-05,P-1131,SVC2,ARRW,L-203,L-204,2025-12-07 16:11,2025-12-09 18:35,699.8,KG,20,507.91,GBP,DELIVERED
SH103251,2026-04-17,P-1220,SVC1,EGRT,L-231,L-235,2026-04-17 09:05,2026-04-18 10:38,655.8,LB,5,227.66,GBP,DELIVERED
SH103252,2025-10-07,P-1028,SVC6,EGRT,L-241,L-251,2025-10-08 09:18,2025-10-11 10:21,224.2,KG,20,125.06,EUR,DELIVERED
SH103253,2026-04-18,P-1028,SVC6,CDRX,L-212,L-221,2026-04-20 20:44,2026-04-23 20:49,154.5,KG,23,89.11,EUR,DELIVERED
SH103254,2026-01-31,P-1020,SVC5,BLTC,L-217,L-212,2026-02-02 10:13,2026-02-07 19:40,753.8,KG,10,355.48,GBP,DELIVERED
SH103255,2025-10-06,P-1124,SVC1,GRYP,L-257,L-254,2025-10-08 13:40,2025-10-09 21:18,827.0,KG,20,592.70,GBP,DELIVERED
SH103256,2025-10-15,P-1023,SVC1,FNCH,L-202,L-229,2025-10-18 21:58,2025-10-19 20:47,1030.1,KG,5,719.45,GBP,DELIVERED
SH103257,2025-07-20,P-1222,SVC2,ARRW,L-201,L-202,2025-07-23 18:53,2025-07-24 20:41,655.7,KG,5,482.10,GBP,DELIVERED
SH103258,2025-05-18,P-1127,SVC2,BLTC,L-247,L-232,2025-05-18 21:07,2025-05-19 16:11,543.2,KG,14,404.59,GBP,DELIVERED
SH103259,2025-12-29,P-1082,SVC3,ARRW,L-257,L-253,2025-12-30 16:57,2026-01-01 21:06,1135.9,KG,23,492.13,GBP,DELIVERED
SH103260,2025-07-08,P-1059,SVC2,CDRX,L-204,L-228,2025-07-11 18:24,2025-07-12 17:01,392.3,KG,17,281.42,GBP,DELIVERED
SH103261,2025-02-19,P-1043,SVC3,FNCH,L-242,L-244,2025-02-21 16:04,2025-02-28 19:32,1079.4,KG,12,488.88,GBP,DELIVERED
SH103262,2025-11-15,P-1087,SVC3,CDRX,L-235,L-230,2025-11-17 13:51,,1017.1,KG,10,440.99,GBP,IN_TRANSIT
SH103263,2026-03-08,P-1203,SVC4,DNUB,L-216,L-237,2026-03-11 13:40,2026-03-17 18:55,527.1,KG,10,235.56,GBP,DELIVERED
SH103264,2025-03-21,P-1109,SVC2,EGRT,L-222,L-249,2025-03-24 19:12,2025-03-25 17:53,937.2,KG,10,662.75,GBP,DELIVERED
SH103265,2026-01-30,P-1175,SVC1,EGRT,L-243,L-216,2026-01-30 16:12,2026-02-04 19:36,400.2,LB,9,151.07,GBP,DELIVERED
SH103266,2025-08-13,P-1114,SVC3,DNUB,L-227,L-226,2025-08-13 17:43,2025-08-14 14:51,658.1,KG,17,302.67,GBP,DELIVERED
SH103267,2025-03-18,P-1016,SVC5,CDRX,L-235,L-230,2025-03-19 17:25,2025-03-21 16:17,1212.1,KG,13,551.24,GBP,DELIVERED
SH103268,2025-10-22,P-1050,SVC4,DNUB,L-230,L-239,2025-10-25 08:36,2025-10-26 09:02,345.9,KG,24,165.05,EUR,DELIVERED
SH103269,2025-07-11,P-1153,SVC4,DNUB,L-212,L-256,2025-07-13 10:20,,740.3,LB,3,163.48,EUR,IN_TRANSIT
SH103270,2026-04-15,P-1121,SVC2,EGRT,L-222,L-214,,,737.3,LB,24,264.33,GBP,BOOKED
SH103271,2025-06-06,P-1094,SVC3,FNCH,L-249,L-205,2025-06-06 14:27,2025-06-07 16:23,782.0,KG,26,371.27,GBP,DELIVERED
SH103272,2025-04-04,P-1114,SVC1,DNUB,L-252,L-220,2025-04-04 16:30,2025-04-05 09:04,211.1,LB,15,87.30,GBP,DELIVERED
SH103273,2026-03-21,P-1004,SVC5,EGRT,L-235,L-206,2026-03-22 14:37,2026-03-24 09:42,1080.9,KG,4,483.76,GBP,DELIVERED
SH103274,2025-10-19,P-1100,SVC6,DNUB,L-258,L-252,2025-10-20 10:31,2025-10-22 16:32,304.2,LB,6,98.67,GBP,DELIVERED
SH103275,2025-09-30,P-1023,SVC1,CDRX,L-245,L-217,2025-09-30 12:00,2025-10-01 12:06,749.7,KG,14,544.45,GBP,DELIVERED
SH103276,2026-03-27,P-1179,SVC4,FNCH,L-208,L-253,,,1276.5,KG,10,575.53,GBP,BOOKED
SH103277,2025-05-29,P-1203,SVC6,EGRT,L-244,L-259,,,132.1,LB,9,43.39,GBP,BOOKED
SH103278,2025-07-17,P-1098,SVC6,ARRW,L-240,L-208,2025-07-18 17:16,2025-07-22 08:31,225.7,KG,17,110.96,EUR,DELIVERED
SH103279,2025-10-08,P-1067,SVC2,CDRX,L-255,L-210,2025-10-10 08:55,2025-10-11 13:12,901.5,KG,19,629.77,GBP,DELIVERED
SH103280,2026-04-24,P-1218,SVC5,DNUB,L-232,L-205,,,304.3,KG,7,145.52,GBP,BOOKED
SH103281,2025-10-21,P-1149,SVC6,BLTC,L-209,L-247,2025-10-22 11:10,2025-10-30 18:48,479.2,KG,9,234.41,GBP,DELIVERED
SH103282,2026-05-11,P-1120,SVC5,FNCH,L-228,L-246,2026-05-11 15:14,2026-05-13 18:12,662.5,LB,8,159.54,GBP,DELIVERED
SH103283,2025-01-10,P-1146,SVC3,GRYP,L-258,L-232,2025-01-13 08:16,2025-01-15 20:46,677.4,KG,16,317.47,EUR,DELIVERED
SH103284,2025-02-28,P-1064,SVC4,ARRW,L-244,L-231,2025-03-02 10:21,2025-03-08 06:38,868.3,KG,16,398.31,GBP,DELIVERED
SH103285,2025-05-07,P-1158,SVC1,FNCH,L-256,L-218,2025-05-09 08:05,2025-05-10 20:22,432.9,KG,15,313.91,GBP,DELIVERED
SH103286,2025-12-21,P-1233,SVC3,FNCH,L-236,L-243,2025-12-21 21:49,2025-12-25 13:20,1229.4,KG,13,554.63,EUR,DELIVERED
SH103287,2026-04-02,P-1089,SVC5,CDRX,L-224,L-253,2026-04-04 08:54,2026-04-07 13:36,1254.1,LB,24,269.63,GBP,DELIVERED
SH103288,2025-12-10,P-1202,SVC6,BLTC,L-212,L-256,2025-12-12 10:43,,1353.8,KG,24,587.48,EUR,IN_TRANSIT
SH103289,2025-07-19,P-1075,SVC2,GRYP,L-249,L-236,,,326.6,LB,18,119.16,GBP,CANCELLED
SH103290,2026-04-27,P-1149,SVC1,FNCH,L-209,L-203,2026-04-29 15:08,,551.9,LB,4,195.51,GBP,IN_TRANSIT
SH103291,2026-03-11,P-1142,SVC6,CDRX,L-213,L-203,,,7.4,LB,21,37.21,GBP,BOOKED
SH103292,2026-05-04,P-1072,SVC2,ARRW,L-231,L-224,,,122.3,KG,7,111.15,GBP,CANCELLED
SH103293,2026-05-12,P-1097,SVC4,FNCH,L-233,L-216,2026-05-14 11:08,2026-05-18 17:33,977.8,LB,19,200.89,EUR,DELIVERED
SH103294,2025-07-03,P-1157,SVC2,GRYP,L-226,L-243,2025-07-06 12:07,2025-07-07 13:36,699.6,LB,5,251.47,GBP,DELIVERED
SH103295,2025-08-08,P-1123,SVC1,GRYP,L-224,L-237,,,446.8,KG,7,341.49,GBP,BOOKED
SH103296,2025-07-08,P-1008,SVC5,BLTC,L-259,L-218,2025-07-09 19:32,2025-07-14 18:05,707.3,KG,12,334.78,GBP,DELIVERED
SH103297,2025-07-11,P-1058,SVC1,CDRX,L-201,L-230,2025-07-11 09:44,2025-07-12 14:00,219.9,LB,6,81.84,GBP,DELIVERED
SH103298,2025-11-06,P-1240,SVC4,EGRT,L-260,L-254,2025-11-07 12:34,2025-11-14 10:58,1259.0,LB,6,281.83,GBP,DELIVERED
SH103299,2025-08-13,P-1224,SVC5,BLTC,L-217,L-235,2025-08-15 15:50,2025-08-16 07:21,166.9,LB,23,64.07,GBP,DELIVERED
SH103300,2025-04-23,P-1209,SVC6,FNCH,L-228,L-251,2025-04-26 06:50,2025-04-29 19:30,840.7,KG,21,392.37,GBP,DELIVERED
SH103301,2025-06-27,P-1080,SVC4,BLTC,L-230,L-247,2025-06-30 11:22,2025-07-01 10:10,667.2,LB,20,159.94,GBP,DELIVERED
SH103302,2025-03-12,P-1173,SVC2,CDRX,L-210,L-211,2025-03-15 09:32,2025-03-16 16:38,1038.6,KG,1,729.32,GBP,DELIVERED
SH103303,2025-10-06,P-1115,SVC5,GRYP,L-242,L-211,2025-10-07 21:48,2025-10-14 13:40,366.6,KG,20,196.79,GBP,DELIVERED
SH103304,2025-10-01,P-1078,SVC4,BLTC,L-244,L-231,,,372.5,KG,3,185.20,GBP,BOOKED
SH103305,2025-12-26,P-1232,SVC5,EGRT,L-260,L-239,2025-12-29 15:40,2025-12-30 18:45,576.1,KG,19,273.38,GBP,DELIVERED
SH103306,2025-05-19,P-1113,SVC3,BLTC,L-212,L-254,,,1372.5,LB,6,295.07,EUR,BOOKED
SH103307,2025-05-22,P-1165,SVC4,FNCH,L-225,L-238,,,70.8,KG,14,49.40,EUR,BOOKED
SH103308,2025-03-22,P-1214,SVC3,CDRX,L-215,L-260,2025-03-22 13:01,2025-03-24 07:31,1159.4,LB,1,236.55,GBP,DELIVERED
SH103309,2026-03-22,P-1215,SVC3,DNUB,L-256,L-237,2026-03-24 08:29,2026-03-25 07:34,879.9,KG,17,387.45,GBP,DELIVERED
SH103310,2025-09-17,P-1177,SVC3,BLTC,L-240,L-218,2025-09-19 10:47,2025-09-20 10:37,1378.2,KG,9,611.45,GBP,DELIVERED
SH103311,2025-12-20,P-1057,SVC5,GRYP,L-252,L-235,2025-12-21 17:35,2025-12-31 16:24,2.9,LB,5,34.15,GBP,DELIVERED
SH103312,2026-01-15,P-1075,SVC6,BLTC,L-224,L-215,2026-01-18 16:49,2026-01-21 11:47,271.6,LB,7,70.07,GBP,DELIVERED
SH103313,2026-03-01,P-1148,SVC3,EGRT,L-241,L-207,2026-03-01 11:29,2026-03-02 08:11,564.7,KG,4,253.46,GBP,DELIVERED
SH103314,2026-03-11,P-1213,SVC5,DNUB,L-233,L-239,2026-03-14 16:45,2026-03-18 12:34,460.8,KG,26,224.48,GBP,DELIVERED
SH103315,2026-05-15,P-1108,SVC2,DNUB,L-217,L-212,2026-05-15 16:14,2026-05-16 13:59,561.0,KG,17,401.89,GBP,DELIVERED
SH103316,2025-10-07,P-1219,SVC6,DNUB,L-221,L-249,2025-10-09 09:32,2025-10-14 12:15,496.0,KG,15,223.41,GBP,DELIVERED
SH103317,2025-10-22,P-1161,SVC4,ARRW,L-235,L-237,2025-10-24 08:17,2025-10-27 09:16,1028.3,KG,3,458.86,GBP,DELIVERED
SH103318,2026-04-15,P-1001,SVC1,BLTC,L-215,L-229,2026-04-18 12:34,2026-04-20 20:13,1156.9,KG,4,794.32,GBP,DELIVERED
SH103319,2025-06-12,P-1119,SVC2,DNUB,L-258,L-232,2025-06-15 15:42,2025-06-16 17:53,1168.2,KG,26,805.90,GBP,DELIVERED
SH103320,2025-06-08,P-1095,SVC3,BLTC,L-210,L-213,2025-06-10 08:54,2025-06-12 07:08,1272.9,KG,19,571.70,GBP,DELIVERED
SH103321,2025-09-11,P-1105,SVC3,EGRT,L-235,L-218,2025-09-12 16:44,2025-09-15 08:55,1269.9,KG,22,574.53,GBP,DELIVERED
SH103322,2025-04-28,P-1024,SVC1,DNUB,L-203,L-232,2025-04-28 20:17,2025-04-30 18:31,937.0,KG,23,646.17,GBP,DELIVERED
SH103323,2026-02-07,P-1207,SVC3,FNCH,L-214,L-221,2026-02-07 09:22,2026-02-11 14:18,285.1,KG,14,162.70,GBP,DELIVERED
SH103324,2025-02-04,P-1036,SVC2,EGRT,L-207,L-254,2025-02-07 12:45,2025-02-09 13:45,637.8,KG,14,445.97,GBP,DELIVERED
SH103325,2026-04-13,P-1108,SVC1,DNUB,L-203,L-239,2026-04-13 06:00,2026-04-14 07:14,725.4,LB,25,239.26,GBP,DELIVERED
SH103326,2025-01-28,P-1047,SVC6,CDRX,L-225,L-217,2025-01-29 19:57,2025-02-01 21:55,162.3,KG,5,105.51,GBP,DELIVERED
SH103327,2025-05-13,P-1181,SVC3,FNCH,L-238,L-240,2025-05-15 21:30,2025-05-17 17:13,170.9,LB,13,69.98,EUR,DELIVERED
SH103328,2025-10-04,P-1097,SVC4,GRYP,L-236,L-242,2025-10-06 18:19,2025-10-09 08:49,1264.3,KG,9,567.39,GBP,DELIVERED
SH103329,2025-10-27,P-1144,SVC2,DNUB,L-239,L-245,2025-10-29 09:53,2025-10-30 12:31,284.0,LB,24,118.14,EUR,DELIVERED
SH103330,2025-11-15,P-1091,SVC5,DNUB,L-207,L-240,2025-11-16 20:47,2025-11-26 08:04,220.6,KG,4,114.75,GBP,DELIVERED
SH103331,2025-07-09,P-1164,SVC2,GRYP,L-222,L-235,2025-07-10 21:46,2025-07-11 07:02,667.2,LB,1,243.41,GBP,DELIVERED
SH103332,2025-12-27,P-1034,SVC4,GRYP,L-230,L-248,2025-12-27 21:43,2026-01-02 13:13,728.6,KG,2,326.80,GBP,DELIVERED
SH103333,2026-04-18,P-1185,SVC2,FNCH,L-259,L-233,,,818.9,KG,14,577.61,GBP,CANCELLED
SH103334,2026-03-04,P-1002,SVC3,EGRT,L-235,L-231,2026-03-04 08:53,2026-03-08 14:19,431.8,LB,19,97.38,GBP,DELIVERED
SH103335,2026-03-04,P-1119,SVC3,EGRT,L-254,L-245,2026-03-07 11:39,2026-03-10 10:02,294.9,LB,17,87.50,GBP,DELIVERED
SH103336,2025-07-29,P-1039,SVC2,CDRX,L-215,L-221,,,492.8,LB,10,168.26,GBP,CANCELLED
SH103337,2025-01-25,P-1024,SVC5,BLTC,L-229,L-244,2025-01-27 20:38,2025-02-01 12:59,75.0,KG,15,46.88,GBP,DELIVERED
SH103338,2026-04-06,P-1188,SVC1,DNUB,L-249,L-216,,,1364.0,KG,2,938.30,GBP,CANCELLED
SH103339,2025-01-30,P-1138,SVC3,GRYP,L-202,L-204,2025-02-02 12:39,2025-02-03 15:54,1080.3,KG,12,486.26,GBP,DELIVERED
SH103340,2025-04-26,P-1122,SVC3,ARRW,L-214,L-230,2025-04-26 11:37,2025-04-28 15:41,329.2,LB,13,89.55,EUR,DELIVERED
SH103341,2025-04-23,P-1071,SVC3,DNUB,L-218,L-259,2025-04-26 14:37,2025-04-30 14:06,671.7,KG,19,306.29,GBP,DELIVERED
SH103342,2025-07-05,P-1190,SVC2,FNCH,L-201,L-249,2025-07-08 20:14,2025-07-09 15:26,1240.5,KG,14,854.17,EUR,DELIVERED
SH103343,2026-02-21,P-1231,SVC3,BLTC,L-239,L-253,2026-02-21 08:10,2026-02-24 10:56,1060.9,KG,25,463.93,GBP,DELIVERED
SH103344,2025-03-03,P-1203,SVC5,DNUB,L-246,L-226,2025-03-05 08:37,2025-03-06 16:50,1323.0,LB,14,293.99,EUR,DELIVERED
SH103345,2025-05-25,P-1011,SVC5,BLTC,L-204,L-226,,,1068.7,KG,11,461.92,GBP,BOOKED
SH103346,2025-09-27,P-1196,SVC6,BLTC,L-225,L-232,2025-09-28 14:47,2025-09-30 18:42,737.9,KG,10,327.93,GBP,DELIVERED
SH103347,2025-03-15,P-1172,SVC1,ARRW,L-236,L-252,,,567.1,KG,12,394.55,GBP,CANCELLED
SH103348,2025-10-14,P-1045,SVC1,BLTC,L-260,L-207,2025-10-16 09:50,,1013.0,KG,15,709.25,GBP,IN_TRANSIT
SH103349,2026-05-17,P-1101,SVC3,FNCH,L-237,L-204,,,1294.1,KG,9,558.00,GBP,CANCELLED
SH103350,2025-02-10,P-1083,SVC4,CDRX,L-233,L-226,2025-02-13 07:19,2025-02-17 06:46,727.5,LB,3,162.80,EUR,DELIVERED
SH103351,2025-10-26,P-1098,SVC4,BLTC,L-244,L-217,2025-10-28 11:06,2025-11-03 09:42,1355.9,KG,21,597.45,GBP,DELIVERED
SH103352,2026-01-07,P-1055,SVC3,GRYP,L-230,L-249,2026-01-10 15:57,2026-01-11 18:11,1052.2,KG,6,478.50,EUR,DELIVERED
SH103353,2025-08-26,P-1226,SVC3,ARRW,L-234,L-212,2025-08-29 17:10,,599.9,KG,19,279.67,GBP,IN_TRANSIT
SH103354,2025-08-19,P-1040,SVC2,FNCH,L-257,L-251,2025-08-19 12:45,2025-08-20 20:18,262.5,LB,18,98.37,EUR,DELIVERED
SH103355,2025-07-17,P-1195,SVC2,ARRW,L-253,L-225,2025-07-20 11:32,2025-07-22 20:29,609.2,KG,1,433.54,GBP,DELIVERED
SH103356,2025-01-14,P-1046,SVC3,GRYP,L-256,L-242,,,71.7,LB,4,47.29,GBP,CANCELLED
SH103357,2025-03-23,P-1006,SVC3,CDRX,L-239,L-226,2025-03-25 06:38,,1302.9,KG,25,565.20,GBP,IN_TRANSIT
SH103358,2025-09-29,P-1098,SVC5,GRYP,L-235,L-205,2025-10-02 17:52,2025-10-04 20:15,424.5,KG,15,201.78,GBP,DELIVERED
SH103359,2025-08-10,P-1183,SVC3,GRYP,L-238,L-231,2025-08-12 17:59,2025-08-13 13:50,1086.7,LB,17,236.40,GBP,DELIVERED
SH103360,2025-01-09,P-1192,SVC2,CDRX,L-248,L-206,2025-01-10 18:23,2025-01-11 19:17,993.6,LB,26,316.98,GBP,DELIVERED
SH103361,2025-08-26,P-1094,SVC3,ARRW,L-217,L-255,2025-08-27 16:16,2025-08-29 20:44,934.3,KG,3,418.18,GBP,DELIVERED
SH103362,2025-05-08,P-1160,SVC6,CDRX,L-224,L-203,2025-05-11 17:51,2025-05-14 21:53,818.2,KG,2,381.94,GBP,DELIVERED
SH103363,2026-03-30,P-1116,SVC2,GRYP,L-206,L-250,2026-04-02 07:46,2026-04-04 16:04,486.1,KG,14,365.33,GBP,DELIVERED
SH103364,2025-12-14,P-1045,SVC5,DNUB,L-224,L-213,2025-12-16 16:10,2025-12-21 06:56,929.3,LB,10,194.66,GBP,DELIVERED
SH103365,2025-02-24,P-1209,SVC6,DNUB,L-205,L-204,2025-02-26 21:31,,220.7,KG,6,121.08,GBP,IN_TRANSIT
SH103366,2025-06-25,P-1012,SVC1,DNUB,L-245,L-218,,,1209.0,LB,22,395.46,GBP,CANCELLED
SH103367,2025-12-18,P-1235,SVC3,BLTC,L-253,L-211,2025-12-19 18:58,,535.0,KG,14,256.28,GBP,IN_TRANSIT
SH103368,2025-05-24,P-1172,SVC3,GRYP,L-212,L-229,2025-05-26 08:23,2025-05-28 14:23,450.4,LB,17,99.39,GBP,DELIVERED
SH103369,2025-10-14,P-1159,SVC5,BLTC,L-240,L-212,2025-10-17 09:43,2025-10-21 10:01,703.5,LB,5,165.45,GBP,DELIVERED
SH103370,2026-04-25,P-1021,SVC3,ARRW,L-249,L-256,2026-04-25 16:17,2026-04-27 09:41,976.2,KG,14,434.07,EUR,DELIVERED
SH103371,2025-01-31,P-1144,SVC3,BLTC,L-209,L-245,2025-02-02 10:00,2025-02-04 15:53,836.6,KG,4,389.15,GBP,DELIVERED
SH103372,2025-08-28,P-1205,SVC3,DNUB,L-201,L-207,2025-08-30 20:23,2025-09-03 19:36,903.6,KG,8,410.53,GBP,DELIVERED
SH103373,2026-04-26,P-1109,SVC5,CDRX,L-206,L-229,2026-04-29 10:00,2026-05-03 13:09,1193.9,KG,19,538.32,GBP,DELIVERED
SH103374,2026-03-28,P-1140,SVC3,ARRW,L-235,L-214,2026-03-28 21:32,2026-03-31 18:06,742.1,LB,23,180.65,GBP,DELIVERED
SH103375,2026-01-11,P-1184,SVC5,DNUB,L-254,L-217,2026-01-12 18:12,2026-01-18 09:55,763.2,KG,22,357.97,GBP,DELIVERED
SH103376,2025-06-12,P-1232,SVC3,CDRX,L-228,L-211,2025-06-14 06:00,2025-06-16 14:37,834.9,KG,7,387.29,GBP,DELIVERED
SH103377,2026-01-28,P-1024,SVC4,GRYP,L-224,L-260,2026-01-28 17:57,2026-01-31 17:42,71.5,KG,5,54.00,GBP,DELIVERED
SH103378,2025-07-04,P-1128,SVC2,GRYP,L-227,L-221,2025-07-04 11:52,2025-07-05 10:42,94.8,KG,17,87.31,GBP,DELIVERED
SH103379,2025-07-24,P-1091,SVC5,DNUB,L-209,L-229,2025-07-24 07:45,2025-07-26 14:03,761.2,KG,9,347.71,GBP,DELIVERED
SH103380,2025-01-04,P-1008,SVC1,FNCH,L-249,L-222,2025-01-05 20:55,2025-01-06 08:16,1289.5,LB,15,416.66,GBP,DELIVERED
SH103381,2025-08-26,P-1073,SVC2,GRYP,L-228,L-255,2025-08-27 14:24,2025-08-29 13:14,176.0,KG,5,157.52,GBP,DELIVERED
SH103382,2025-10-09,P-1232,SVC1,BLTC,L-218,L-248,2025-10-12 15:23,2025-10-13 16:27,108.9,LB,14,48.02,GBP,DELIVERED
SH103383,2025-08-24,P-1049,SVC3,FNCH,L-226,L-212,2025-08-24 08:49,2025-08-31 21:30,131.5,KG,11,88.23,GBP,DELIVERED
SH103384,2026-04-09,P-1006,SVC4,BLTC,L-205,L-212,2026-04-12 11:38,2026-04-17 08:51,520.0,KG,25,246.32,EUR,DELIVERED
SH103385,2026-02-26,P-1230,SVC6,FNCH,L-211,L-245,2026-03-01 17:22,2026-03-02 10:07,1266.6,KG,20,545.45,GBP,DELIVERED
SH103386,2026-02-28,P-1160,SVC3,BLTC,L-257,L-208,2026-03-03 19:09,2026-03-08 12:48,70.1,KG,12,50.43,GBP,DELIVERED
SH103387,2026-05-03,P-1233,SVC3,DNUB,L-255,L-259,2026-05-04 07:17,2026-05-12 13:24,952.6,KG,2,437.40,GBP,DELIVERED
SH103388,2025-09-22,P-1221,SVC2,CDRX,L-247,L-228,2025-09-24 17:00,2025-09-25 09:57,714.0,LB,10,240.58,GBP,DELIVERED
SH103389,2025-08-29,P-1226,SVC4,DNUB,L-226,L-219,2025-09-01 09:32,2025-09-12 14:42,568.8,KG,20,256.41,GBP,DELIVERED
SH103390,2025-02-26,P-1027,SVC5,ARRW,L-237,L-214,2025-02-26 11:03,2025-03-05 16:29,400.4,KG,21,193.10,GBP,DELIVERED
SH103391,2025-06-26,P-1118,SVC2,DNUB,L-243,L-242,2025-06-29 16:16,2025-07-01 08:05,655.5,KG,10,472.00,GBP,DELIVERED
SH103392,2025-03-25,P-1093,SVC3,EGRT,L-231,L-251,2025-03-25 13:23,2025-03-28 21:20,742.9,KG,17,351.55,GBP,DELIVERED
SH103393,2025-10-27,P-1191,SVC5,ARRW,L-218,L-254,2025-10-29 18:03,2025-11-03 07:33,1356.3,LB,6,287.98,GBP,DELIVERED
SH103394,2026-04-28,P-1213,SVC1,CDRX,L-255,L-230,2026-04-29 19:19,2026-04-30 10:56,1130.5,KG,26,783.40,GBP,DELIVERED
SH103395,2025-11-06,P-1025,SVC3,BLTC,L-245,L-217,2025-11-06 19:53,2025-11-07 09:22,1381.0,LB,16,299.28,GBP,DELIVERED
SH103396,2025-07-19,P-1131,SVC2,CDRX,L-247,L-237,2025-07-22 11:36,2025-07-23 08:14,104.6,KG,8,90.27,GBP,DELIVERED
SH103397,2026-03-21,P-1027,SVC2,CDRX,L-215,L-217,2026-03-21 19:49,2026-03-22 19:19,738.8,KG,9,525.91,GBP,DELIVERED
SH103398,2025-10-06,P-1210,SVC4,EGRT,L-216,L-204,2025-10-08 16:09,2025-10-12 21:48,717.2,LB,26,152.21,GBP,DELIVERED
SH103399,2025-07-21,P-1014,SVC4,EGRT,L-247,L-206,2025-07-22 08:11,2025-07-25 10:14,340.9,KG,16,173.96,GBP,DELIVERED
SH103400,2025-11-29,P-1115,SVC6,GRYP,L-247,L-236,2025-12-01 12:07,2025-12-02 17:55,1126.4,KG,11,500.40,GBP,DELIVERED
SH103401,2025-12-25,P-1086,SVC2,EGRT,L-235,L-236,,,317.3,KG,14,242.95,GBP,CANCELLED
SH103402,2025-04-12,P-1172,SVC2,DNUB,L-238,L-260,2025-04-13 07:00,,924.5,KG,18,652.98,GBP,IN_TRANSIT
SH103403,2025-05-29,P-1157,SVC3,BLTC,L-254,L-251,2025-06-01 17:15,2025-06-03 17:39,385.1,LB,4,106.88,EUR,DELIVERED
SH103404,2026-02-09,P-1132,SVC3,DNUB,L-218,L-258,2026-02-09 12:46,2026-02-18 17:23,917.6,KG,22,423.76,GBP,DELIVERED
SH103405,2026-03-13,P-1012,SVC3,CDRX,L-205,L-248,2026-03-14 11:06,2026-03-17 15:34,190.8,KG,6,96.87,GBP,DELIVERED
SH103406,2025-04-06,P-1086,SVC3,CDRX,L-259,L-211,2025-04-07 17:44,2025-04-10 19:49,223.3,KG,25,130.37,GBP,DELIVERED
SH103407,2026-05-11,P-1005,SVC3,BLTC,L-220,L-237,2026-05-13 13:54,2026-05-16 14:37,969.3,KG,6,424.11,GBP,DELIVERED
SH103408,2026-02-03,P-1083,SVC2,EGRT,L-203,L-226,2026-02-05 12:49,2026-02-06 21:04,556.7,KG,2,390.72,GBP,DELIVERED
SH103409,2026-01-14,P-1196,SVC1,EGRT,L-234,L-244,2026-01-17 20:54,2026-01-18 10:13,92.8,KG,6,80.78,GBP,DELIVERED
SH103410,2026-04-15,P-1147,SVC6,DNUB,L-202,L-217,2026-04-17 13:09,2026-04-19 06:24,173.7,LB,23,75.47,EUR,DELIVERED
